invoice_counter,invoice_num,invoice_total,item_num,qty,line_amount,adj_line_amount,uom,unit_cost,item_descrip,invoice_date,supplier_name,store_num,type_bill_credit,cost_over_ride,line_amount_qty,case_uom,supplier_num,prod_group_num,prod_group_descrip,order_code,compute_0022,pak_qty,case_qty,purchase_uom,cat_num,cat_descrip,has_credit,credit_pak_amount,Items_assign_category_ID
248855,9001123356,11011.81,I-1028,7.0,295.68,295.68,cs,42.24,BREAD NAAN ORIGINAL TEARDROP,2023-03-07,GORDON FOOD SERVICE (GFS),81,B,N,336.0,CT,26,19,BAKED GOODS,1290728,N,1.0,48.0,cs,2,Food,N,0,24.0
247973,9001094224,8190.64,I-1028,8.0,337.92,337.92,cs,42.24,BREAD NAAN ORIGINAL TEARDROP,2023-03-03,GORDON FOOD SERVICE (GFS),9,B,N,384.0,CT,26,19,BAKED GOODS,1290728,N,1.0,48.0,cs,2,Food,N,0,24.0
250260,9001301576,4139.59,I-1028,8.0,337.92,337.92,cs,42.24,BREAD NAAN ORIGINAL TEARDROP,2023-03-27,GORDON FOOD SERVICE (GFS),51,B,N,384.0,CT,26,19,BAKED GOODS,1290728,N,1.0,48.0,cs,2,Food,N,0,24.0
248381,9001112003,5367.66,I-1028,10.0,422.4,422.4,cs,42.24,BREAD NAAN ORIGINAL TEARDROP,2023-03-06,GORDON FOOD SERVICE (GFS),51,B,N,480.0,CT,26,19,BAKED GOODS,1290728,N,1.0,48.0,cs,2,Food,N,0,24.0
249552,9001238073,9511.67,I-1028,10.0,422.4,422.4,cs,42.24,BREAD NAAN ORIGINAL TEARDROP,2023-03-20,GORDON FOOD SERVICE (GFS),51,B,N,480.0,CT,26,19,BAKED GOODS,1290728,N,1.0,48.0,cs,2,Food,N,0,24.0
251393,9001376331,6980.48,I-1028,10.0,437.8,437.8,cs,43.78,BREAD NAAN ORIGINAL TEARDROP,2023-04-04,GORDON FOOD SERVICE (GFS),51,B,Y,480.0,CT,26,19,BAKED GOODS,1290728,N,1.0,48.0,cs,2,Food,Y,0,24.0
248858,9001185346,5707.49,I-1028,12.0,506.88,506.88,cs,42.24,BREAD NAAN ORIGINAL TEARDROP,2023-03-14,GORDON FOOD SERVICE (GFS),81,B,N,576.0,CT,26,19,BAKED GOODS,1290728,N,1.0,48.0,cs,2,Food,N,0,24.0
249846,9001238094,6740.16,I-1028,12.0,506.88,506.88,cs,42.24,BREAD NAAN ORIGINAL TEARDROP,2023-03-20,GORDON FOOD SERVICE (GFS),81,B,Y,576.0,CT,26,19,BAKED GOODS,1290728,N,1.0,48.0,cs,2,Food,N,0,24.0
251527,9001364421,12483.64,I-1028,14.0,612.92,612.92,cs,43.78,BREAD NAAN ORIGINAL TEARDROP,2023-04-03,GORDON FOOD SERVICE (GFS),81,B,Y,672.0,CT,26,19,BAKED GOODS,1290728,N,1.0,48.0,cs,2,Food,Y,0,24.0
251531,9001425820,8341.31,I-1028,14.0,612.92,612.92,cs,43.78,BREAD NAAN ORIGINAL TEARDROP,2023-04-10,GORDON FOOD SERVICE (GFS),81,B,Y,672.0,CT,26,19,BAKED GOODS,1290728,N,1.0,48.0,cs,2,Food,Y,0,24.0
250749,9001312371,7178.28,I-1028,15.0,633.6,633.6,cs,42.24,BREAD NAAN ORIGINAL TEARDROP,2023-03-28,GORDON FOOD SERVICE (GFS),81,B,N,720.0,CT,26,19,BAKED GOODS,1290728,N,1.0,48.0,cs,2,Food,N,0,24.0
251703,9001385802,1271.19,I-1033,1.0,51.2,51.2,cs,51.2,PITA GREEK THK 7IN TFC,2023-04-05,GORDON FOOD SERVICE (GFS),17,B,Y,120.0,CT,26,11,BREAD,1346507,N,1.0,120.0,cs,2,Food,N,0,24.0
251704,9001447435,1369.68,I-1033,1.0,51.2,51.2,cs,51.2,PITA GREEK THK 7IN TFC,2023-04-12,GORDON FOOD SERVICE (GFS),17,B,N,120.0,CT,26,11,BREAD,1346507,N,1.0,120.0,cs,2,Food,N,0,24.0
247874,9001070944,8370.49,I-1035,1.0,41.29,41.29,cs,41.29,PITA THK 5IN T/S FZN,2023-03-01,GORDON FOOD SERVICE (GFS),51,B,N,120.0,DOZ,26,11,BREAD,5080747,N,12.0,10.0,cs,2,Food,N,0,24.0
248855,9001123356,11011.81,I-1035,1.0,41.29,41.29,cs,41.29,PITA THK 5IN T/S FZN,2023-03-07,GORDON FOOD SERVICE (GFS),81,B,N,120.0,DOZ,26,11,BREAD,5080747,N,12.0,10.0,cs,2,Food,N,0,24.0
248841,9001143344,6097.09,I-1035,1.0,41.29,41.29,cs,41.29,PITA THK 5IN T/S FZN,2023-03-09,GORDON FOOD SERVICE (GFS),81,B,N,120.0,DOZ,26,11,BREAD,5080747,N,12.0,10.0,cs,2,Food,N,0,24.0
248857,9001173820,10187.78,I-1035,1.0,41.29,41.29,cs,41.29,PITA THK 5IN T/S FZN,2023-03-13,GORDON FOOD SERVICE (GFS),81,B,N,120.0,DOZ,26,11,BREAD,5080747,N,12.0,10.0,cs,2,Food,N,0,24.0
248743,9001173806,5496.54,I-1035,1.0,41.29,41.29,cs,41.29,PITA THK 5IN T/S FZN,2023-03-13,GORDON FOOD SERVICE (GFS),9,B,N,120.0,DOZ,26,11,BREAD,5080747,N,12.0,10.0,cs,2,Food,N,0,24.0
249024,9001205888,3831.11,I-1035,1.0,41.29,41.29,cs,41.29,PITA THK 5IN T/S FZN,2023-03-16,GORDON FOOD SERVICE (GFS),51,B,N,120.0,DOZ,26,11,BREAD,5080747,N,12.0,10.0,cs,2,Food,N,0,24.0
249846,9001238094,6740.16,I-1035,1.0,41.29,41.29,cs,41.29,PITA THK 5IN T/S FZN,2023-03-20,GORDON FOOD SERVICE (GFS),81,B,N,120.0,DOZ,26,11,BREAD,5080747,N,12.0,10.0,cs,2,Food,N,0,24.0
249851,9001271332,7700.61,I-1035,1.0,41.29,41.29,cs,41.29,PITA THK 5IN T/S FZN,2023-03-23,GORDON FOOD SERVICE (GFS),81,B,N,120.0,DOZ,26,11,BREAD,5080747,N,12.0,10.0,cs,2,Food,N,0,24.0
250751,9001333282,6971.31,I-1035,1.0,41.29,41.29,cs,41.29,PITA THK 5IN T/S FZN,2023-03-30,GORDON FOOD SERVICE (GFS),81,B,N,120.0,DOZ,26,11,BREAD,5080747,N,12.0,10.0,cs,2,Food,N,0,24.0
252508,9001489949,6474.6,I-1035,2.0,85.66,85.66,cs,42.83,PITA THK 5IN T/S FZN,2023-04-17,GORDON FOOD SERVICE (GFS),81,B,Y,240.0,DOZ,26,11,BREAD,5080747,N,12.0,10.0,cs,2,Food,N,0,24.0
250457,9001300837,9129.49,I-1035,4.0,165.16,165.16,cs,41.29,PITA THK 5IN T/S FZN,2023-03-27,GORDON FOOD SERVICE (GFS),9,B,N,480.0,DOZ,26,11,BREAD,5080747,N,12.0,10.0,cs,2,Food,N,0,24.0
248841,9001143344,6097.09,I-1043,2.0,86.16,86.16,cs,43.08,BROWNIE TWO BITE BULK ,2023-03-09,GORDON FOOD SERVICE (GFS),81,B,N,460.0,each,26,19,BAKED GOODS,1099923,N,1.0,230.0,cs,2,Food,N,0,24.0
248997,9001185341,7931.74,I-1043,2.0,86.16,86.16,cs,43.08,BROWNIE TWO BITE BULK ,2023-03-14,GORDON FOOD SERVICE (GFS),9,B,N,460.0,each,26,19,BAKED GOODS,1099923,N,1.0,230.0,cs,2,Food,N,0,24.0
249661,9001238078,8418.19,I-1043,2.0,86.16,86.16,cs,43.08,BROWNIE TWO BITE BULK ,2023-03-20,GORDON FOOD SERVICE (GFS),9,B,N,460.0,each,26,19,BAKED GOODS,1099923,N,1.0,230.0,cs,2,Food,N,0,24.0
250308,9001283316,7626.41,I-1043,2.0,86.16,86.16,cs,43.08,BROWNIE TWO BITE BULK ,2023-03-24,GORDON FOOD SERVICE (GFS),9,B,N,460.0,each,26,19,BAKED GOODS,1099923,N,1.0,230.0,cs,2,Food,N,0,24.0
250454,9001283695,8836.39,I-1043,2.0,86.16,86.16,cs,43.08,BROWNIE TWO BITE BULK ,2023-03-24,GORDON FOOD SERVICE (GFS),81,B,N,460.0,each,26,19,BAKED GOODS,1099923,N,1.0,230.0,cs,2,Food,N,0,24.0
251185,9001346521,12872.45,I-1043,2.0,86.16,86.16,cs,43.08,BROWNIE TWO BITE BULK ,2023-03-31,GORDON FOOD SERVICE (GFS),9,B,N,460.0,each,26,19,BAKED GOODS,1099923,N,1.0,230.0,cs,2,Food,N,0,24.0
251527,9001364421,12483.64,I-1043,2.0,86.16,86.16,cs,43.08,BROWNIE TWO BITE BULK ,2023-04-03,GORDON FOOD SERVICE (GFS),81,B,N,460.0,each,26,19,BAKED GOODS,1099923,N,1.0,230.0,cs,2,Food,N,0,24.0
251473,9001376335,9843.96,I-1043,2.0,89.24,89.24,cs,44.62,BROWNIE TWO BITE BULK ,2023-04-04,GORDON FOOD SERVICE (GFS),9,B,Y,460.0,each,26,19,BAKED GOODS,1099923,N,1.0,230.0,cs,2,Food,Y,0,24.0
251477,9001425815,4692.83,I-1043,2.0,89.24,89.24,cs,44.62,BROWNIE TWO BITE BULK ,2023-04-10,GORDON FOOD SERVICE (GFS),9,B,Y,460.0,each,26,19,BAKED GOODS,1099923,N,1.0,230.0,cs,2,Food,Y,0,24.0
252291,9001489130,7813.47,I-1043,2.0,89.24,89.24,cs,44.62,BROWNIE TWO BITE BULK ,2023-04-17,GORDON FOOD SERVICE (GFS),9,B,Y,460.0,each,26,19,BAKED GOODS,1099923,N,1.0,230.0,cs,2,Food,Y,0,24.0
250021,9001195370,2420.69,I-1043,4.0,172.32,172.32,cs,43.08,BROWNIE TWO BITE BULK ,2023-03-15,GORDON FOOD SERVICE (GFS),81,B,N,920.0,each,26,19,BAKED GOODS,1099923,N,1.0,230.0,cs,2,Food,N,0,24.0
249846,9001238094,6740.16,I-1043,4.0,172.32,172.32,cs,43.08,BROWNIE TWO BITE BULK ,2023-03-20,GORDON FOOD SERVICE (GFS),81,B,N,920.0,each,26,19,BAKED GOODS,1099923,N,1.0,230.0,cs,2,Food,N,0,24.0
249851,9001271332,7700.61,I-1043,4.0,172.32,172.32,cs,43.08,BROWNIE TWO BITE BULK ,2023-03-23,GORDON FOOD SERVICE (GFS),81,B,N,920.0,each,26,19,BAKED GOODS,1099923,N,1.0,230.0,cs,2,Food,N,0,24.0
247973,9001094224,8190.64,I-1048,1.0,114.4,114.4,cs,114.4,CAKE BLACK FOREST 12X16IN ,2023-03-03,GORDON FOOD SERVICE (GFS),9,B,N,48.0,SHEET,26,19,BAKED GOODS,7882205,N,24.0,2.0,cs,2,Food,N,0,24.0
247877,9001094408,7899.82,I-1048,1.0,114.4,114.4,cs,114.4,CAKE BLACK FOREST 12X16IN ,2023-03-03,GORDON FOOD SERVICE (GFS),51,B,N,48.0,SHEET,26,19,BAKED GOODS,7882205,N,24.0,2.0,cs,2,Food,N,0,24.0
248743,9001173806,5496.54,I-1048,1.0,114.4,114.4,cs,114.4,CAKE BLACK FOREST 12X16IN ,2023-03-13,GORDON FOOD SERVICE (GFS),9,B,N,48.0,SHEET,26,19,BAKED GOODS,7882205,N,24.0,2.0,cs,2,Food,N,0,24.0
248997,9001185341,7931.74,I-1048,1.0,114.4,114.4,cs,114.4,CAKE BLACK FOREST 12X16IN ,2023-03-14,GORDON FOOD SERVICE (GFS),9,B,N,48.0,SHEET,26,19,BAKED GOODS,7882205,N,24.0,2.0,cs,2,Food,N,0,24.0
249660,9001216528,9277.92,I-1048,1.0,114.4,114.4,cs,114.4,CAKE BLACK FOREST 12X16IN ,2023-03-17,GORDON FOOD SERVICE (GFS),9,B,N,48.0,SHEET,26,19,BAKED GOODS,7882205,N,24.0,2.0,cs,2,Food,N,0,24.0
250308,9001283316,7626.41,I-1048,1.0,114.4,114.4,cs,114.4,CAKE BLACK FOREST 12X16IN ,2023-03-24,GORDON FOOD SERVICE (GFS),9,B,N,48.0,SHEET,26,19,BAKED GOODS,7882205,N,24.0,2.0,cs,2,Food,N,0,24.0
250457,9001300837,9129.49,I-1048,1.0,114.4,114.4,cs,114.4,CAKE BLACK FOREST 12X16IN ,2023-03-27,GORDON FOOD SERVICE (GFS),9,B,N,48.0,SHEET,26,19,BAKED GOODS,7882205,N,24.0,2.0,cs,2,Food,N,0,24.0
251284,9001364385,9067.29,I-1048,1.0,115.94,115.94,cs,115.94,CAKE BLACK FOREST 12X16IN ,2023-04-03,GORDON FOOD SERVICE (GFS),9,B,Y,48.0,SHEET,26,19,BAKED GOODS,7882205,N,24.0,2.0,cs,2,Food,Y,0,24.0
251254,9001364363,2537.78,I-1048,1.0,115.94,115.94,cs,115.94,CAKE BLACK FOREST 12X16IN ,2023-04-03,GORDON FOOD SERVICE (GFS),51,B,Y,48.0,SHEET,26,19,BAKED GOODS,7882205,N,24.0,2.0,cs,2,Food,Y,0,24.0
251476,9001408463,6911.05,I-1048,1.0,115.94,115.94,cs,115.94,CAKE BLACK FOREST 12X16IN ,2023-04-07,GORDON FOOD SERVICE (GFS),9,B,Y,48.0,SHEET,26,19,BAKED GOODS,7882205,N,24.0,2.0,cs,2,Food,Y,0,24.0
251478,9001437039,6104.84,I-1048,1.0,115.94,115.94,cs,115.94,CAKE BLACK FOREST 12X16IN ,2023-04-11,GORDON FOOD SERVICE (GFS),9,B,Y,48.0,SHEET,26,19,BAKED GOODS,7882205,N,24.0,2.0,cs,2,Food,Y,0,24.0
252291,9001489130,7813.47,I-1048,1.0,115.94,115.94,cs,115.94,CAKE BLACK FOREST 12X16IN ,2023-04-17,GORDON FOOD SERVICE (GFS),9,B,Y,48.0,SHEET,26,19,BAKED GOODS,7882205,N,24.0,2.0,cs,2,Food,Y,0,24.0
252458,9001537197,7606.7,I-1048,1.0,115.94,115.94,cs,115.94,CAKE BLACK FOREST 12X16IN ,2023-04-21,GORDON FOOD SERVICE (GFS),9,B,Y,48.0,SHEET,26,19,BAKED GOODS,7882205,N,24.0,2.0,cs,2,Food,Y,0,24.0
248633,9001173791,2082.5,I-1048,2.0,228.8,228.8,cs,114.4,CAKE BLACK FOREST 12X16IN ,2023-03-13,GORDON FOOD SERVICE (GFS),51,B,N,96.0,SHEET,26,19,BAKED GOODS,7882205,N,24.0,2.0,cs,2,Food,N,0,24.0
250022,9001206712,8283.19,I-1048,2.0,228.8,228.8,cs,114.4,CAKE BLACK FOREST 12X16IN ,2023-03-16,GORDON FOOD SERVICE (GFS),81,B,Y,96.0,SHEET,26,19,BAKED GOODS,7882205,N,24.0,2.0,cs,2,Food,N,0,24.0
249798,9001250222,7684.21,I-1048,2.0,228.8,228.8,cs,114.4,CAKE BLACK FOREST 12X16IN ,2023-03-21,GORDON FOOD SERVICE (GFS),51,B,N,96.0,SHEET,26,19,BAKED GOODS,7882205,N,24.0,2.0,cs,2,Food,N,0,24.0
251899,9001447432,8757.94,I-1048,2.0,231.88,231.88,cs,115.94,CAKE BLACK FOREST 12X16IN ,2023-04-12,GORDON FOOD SERVICE (GFS),51,B,Y,96.0,SHEET,26,19,BAKED GOODS,7882205,N,24.0,2.0,cs,2,Food,Y,0,24.0
249661,9001238078,8418.19,I-1048,3.0,343.2,343.2,cs,114.4,CAKE BLACK FOREST 12X16IN ,2023-03-20,GORDON FOOD SERVICE (GFS),9,B,N,144.0,SHEET,26,19,BAKED GOODS,7882205,N,24.0,2.0,cs,2,Food,N,0,24.0
248143,1061818523,711.9,I-10482,1.0,6.2,6.2,cs,6.2,ONIONS JUMBO 5lb,2023-03-03,FRESH POINT,2,B,N,5.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
247873,1061818911,205.5,I-10482,1.0,6.2,6.2,cs,6.2,ONIONS JUMBO 5lb,2023-03-06,FRESH POINT,88,B,N,5.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
248144,1061819249,211.4,I-10482,1.0,6.2,6.2,cs,6.2,ONIONS JUMBO 5lb,2023-03-07,FRESH POINT,2,B,N,5.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
248946,1061820211,173.1,I-10482,1.0,6.2,6.2,cs,6.2,ONIONS JUMBO 5lb,2023-03-13,FRESH POINT,2,B,N,5.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
249447,1061820210,384.8,I-10482,1.0,6.2,6.2,cs,6.2,ONIONS JUMBO 5lb,2023-03-13,FRESH POINT,27,B,N,5.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
249248,1061820712,193.65,I-10482,1.0,6.2,6.2,cs,6.2,ONIONS JUMBO 5lb,2023-03-15,FRESH POINT,88,B,N,5.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
248949,1061820711,168.75,I-10482,1.0,6.2,6.2,cs,6.2,ONIONS JUMBO 5lb,2023-03-15,FRESH POINT,2,B,N,5.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
249888,1061821494,293.25,I-10482,1.0,6.2,6.2,cs,6.2,ONIONS JUMBO 5lb,2023-03-20,FRESH POINT,27,B,N,5.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
249746,1061821497,328.8,I-10482,1.0,6.2,6.2,cs,6.2,ONIONS JUMBO 5lb,2023-03-20,FRESH POINT,88,B,N,5.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
250517,1061822854,357.15,I-10482,1.0,6.2,6.2,cs,6.2,ONIONS JUMBO 5lb,2023-03-27,FRESH POINT,27,B,N,5.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
250168,1061822855,78.05,I-10482,1.0,6.2,6.2,cs,6.2,ONIONS JUMBO 5lb,2023-03-27,FRESH POINT,2,B,N,5.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
250347,1061823219,242.1,I-10482,1.0,6.2,6.2,cs,6.2,ONIONS JUMBO 5lb,2023-03-28,FRESH POINT,88,B,N,5.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
250537,1061823337,198.4,I-10482,1.0,6.2,6.2,cs,6.2,ONIONS JUMBO 5lb,2023-03-29,FRESH POINT,88,B,N,5.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
250759,1061823674,89.3,I-10482,1.0,6.2,6.2,cs,6.2,ONIONS JUMBO 5lb,2023-03-30,FRESH POINT,88,B,N,5.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
250858,1061823930,110.65,I-10482,1.0,6.2,6.2,cs,6.2,ONIONS JUMBO 5lb,2023-03-31,FRESH POINT,16,B,N,5.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
251900,1061824274,305.45,I-10482,1.0,6.2,6.2,cs,6.2,ONIONS JUMBO 5lb,2023-04-03,FRESH POINT,27,B,N,5.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
251296,1061824278,276.65,I-10482,1.0,6.2,6.2,cs,6.2,ONIONS JUMBO 5lb,2023-04-03,FRESH POINT,88,B,N,5.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
251810,1061825725,463.05,I-10482,1.0,6.2,6.2,cs,6.2,ONIONS JUMBO 5lb,2023-04-11,FRESH POINT,88,B,N,5.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
254290,1061826033,217.25,I-10482,1.0,6.2,6.2,cs,6.2,ONIONS JUMBO 5lb,2023-04-12,FRESH POINT,2,B,N,5.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
251759,1061826130,125.5,I-10482,1.0,6.2,6.2,cs,6.2,ONIONS JUMBO 5lb,2023-04-13,FRESH POINT,2,B,N,5.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
252292,1061826851,299.05,I-10482,1.0,6.2,6.2,cs,6.2,ONIONS JUMBO 5lb,2023-04-17,FRESH POINT,88,B,N,5.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
252176,1061827301,263.65,I-10482,1.0,6.2,6.2,cs,6.2,ONIONS JUMBO 5lb,2023-04-19,FRESH POINT,2,B,N,5.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
252398,1061827500,211.85,I-10482,1.0,6.2,6.2,cs,6.2,ONIONS JUMBO 5lb,2023-04-20,FRESH POINT,2,B,N,5.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
252297,1061827501,104.2,I-10482,1.0,6.2,6.2,cs,6.2,ONIONS JUMBO 5lb,2023-04-20,FRESH POINT,88,B,N,5.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
248361,1061818910,124.1,I-10482,2.0,12.4,12.4,cs,6.2,ONIONS JUMBO 5lb,2023-03-06,FRESH POINT,2,B,N,10.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
248363,1061819388,206.55,I-10482,2.0,12.4,12.4,cs,6.2,ONIONS JUMBO 5lb,2023-03-08,FRESH POINT,2,B,N,10.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
248364,1061819643,253.15,I-10482,2.0,12.4,12.4,cs,6.2,ONIONS JUMBO 5lb,2023-03-09,FRESH POINT,2,B,N,10.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
250153,1061821496,478.05,I-10482,2.0,12.4,12.4,cs,6.2,ONIONS JUMBO 5lb,2023-03-20,FRESH POINT,2,B,N,10.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
249490,1061821801,372.1,I-10482,2.0,12.4,12.4,cs,6.2,ONIONS JUMBO 5lb,2023-03-21,FRESH POINT,2,B,N,10.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
250167,1061822571,820.5,I-10482,2.0,12.4,12.4,cs,6.2,ONIONS JUMBO 5lb,2023-03-24,FRESH POINT,2,B,N,10.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
250592,1061823218,275.7,I-10482,2.0,12.4,12.4,cs,6.2,ONIONS JUMBO 5lb,2023-03-28,FRESH POINT,2,B,N,10.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
250694,1061823673,458.9,I-10482,2.0,12.4,12.4,cs,6.2,ONIONS JUMBO 5lb,2023-03-30,FRESH POINT,2,B,N,10.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
251747,1061824514,387.8,I-10482,2.0,12.4,12.4,cs,6.2,ONIONS JUMBO 5lb,2023-04-04,FRESH POINT,2,B,N,10.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
251812,1061826131,113.6,I-10482,2.0,12.4,12.4,cs,6.2,ONIONS JUMBO 5lb,2023-04-13,FRESH POINT,88,B,N,10.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
251749,1061825049,836.3,I-10482,3.0,18.6,18.6,cs,6.2,ONIONS JUMBO 5lb,2023-04-06,FRESH POINT,2,B,N,15.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
251993,1061826448,610.85,I-10482,3.0,18.6,18.6,cs,6.2,ONIONS JUMBO 5lb,2023-04-14,FRESH POINT,2,B,N,15.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
252174,1061827046,221.25,I-10482,3.0,18.6,18.6,cs,6.2,ONIONS JUMBO 5lb,2023-04-18,FRESH POINT,2,B,N,15.0,lb,23,4,PRODUCE,0246010,N,1.0,5.0,cs,2,Food,N,0,
247867,1061818085,193.65,I-10488,1.0,9.75,9.75,bag,9.75,APPLES GRANNY SMITH 5lb,2023-03-01,FRESH POINT,88,B,Y,5.0,lb,23,4,PRODUCE,100285,N,1.0,5.0,bag,2,Food,Y,0,
247872,1061818524,175.7,I-10488,1.0,9.75,9.75,bag,9.75,APPLES GRANNY SMITH 5lb,2023-03-03,FRESH POINT,88,B,Y,5.0,lb,23,4,PRODUCE,100285,N,1.0,5.0,bag,2,Food,Y,0,
247873,1061818911,205.5,I-10488,1.0,9.75,9.75,bag,9.75,APPLES GRANNY SMITH 5lb,2023-03-06,FRESH POINT,88,B,Y,5.0,lb,23,4,PRODUCE,100285,N,1.0,5.0,bag,2,Food,Y,0,
249447,1061820210,384.8,I-10488,1.0,9.75,9.75,bag,9.75,APPLES GRANNY SMITH 5lb,2023-03-13,FRESH POINT,27,B,Y,5.0,lb,23,4,PRODUCE,100285,N,1.0,5.0,bag,2,Food,Y,0,
249248,1061820712,193.65,I-10488,1.0,9.75,9.75,bag,9.75,APPLES GRANNY SMITH 5lb,2023-03-15,FRESH POINT,88,B,Y,5.0,lb,23,4,PRODUCE,100285,N,1.0,5.0,bag,2,Food,Y,0,
249745,1061821173,180.35,I-10488,1.0,9.75,9.75,bag,9.75,APPLES GRANNY SMITH 5lb,2023-03-17,FRESH POINT,88,B,Y,5.0,lb,23,4,PRODUCE,100285,N,1.0,5.0,bag,2,Food,Y,0,
249746,1061821497,328.8,I-10488,1.0,9.75,9.75,bag,9.75,APPLES GRANNY SMITH 5lb,2023-03-20,FRESH POINT,88,B,Y,5.0,lb,23,4,PRODUCE,100285,N,1.0,5.0,bag,2,Food,Y,0,
250517,1061822854,357.15,I-10488,1.0,9.75,9.75,bag,9.75,APPLES GRANNY SMITH 5lb,2023-03-27,FRESH POINT,27,B,Y,5.0,lb,23,4,PRODUCE,100285,N,1.0,5.0,bag,2,Food,Y,0,
250347,1061823219,242.1,I-10488,1.0,9.75,9.75,bag,9.75,APPLES GRANNY SMITH 5lb,2023-03-28,FRESH POINT,88,B,Y,5.0,lb,23,4,PRODUCE,100285,N,1.0,5.0,bag,2,Food,Y,0,
250759,1061823674,89.3,I-10488,1.0,9.75,9.75,bag,9.75,APPLES GRANNY SMITH 5lb,2023-03-30,FRESH POINT,88,B,Y,5.0,lb,23,4,PRODUCE,100285,N,1.0,5.0,bag,2,Food,N,0,
251300,1061824769,246.7,I-10488,1.0,9.75,9.75,bag,9.75,APPLES GRANNY SMITH 5lb,2023-04-05,FRESH POINT,88,B,N,5.0,lb,23,4,PRODUCE,100285,N,1.0,5.0,bag,2,Food,N,0,
252600,1061825722,269.8,I-10488,1.0,9.75,9.75,bag,9.75,APPLES GRANNY SMITH 5lb,2023-04-11,FRESH POINT,27,B,Y,5.0,lb,23,4,PRODUCE,100285,N,1.0,5.0,bag,2,Food,N,0,
251812,1061826131,113.6,I-10488,1.0,9.75,9.75,bag,9.75,APPLES GRANNY SMITH 5lb,2023-04-13,FRESH POINT,88,B,N,5.0,lb,23,4,PRODUCE,100285,N,1.0,5.0,bag,2,Food,N,0,
252292,1061826851,299.05,I-10488,1.0,9.75,9.75,bag,9.75,APPLES GRANNY SMITH 5lb,2023-04-17,FRESH POINT,88,B,N,5.0,lb,23,4,PRODUCE,100285,N,1.0,5.0,bag,2,Food,N,0,
247877,9001094408,7899.82,I-10503,4.0,344.56,344.56,cs,86.14,HOT DOG PLANT BASED WIENER FZN,2023-03-03,GORDON FOOD SERVICE (GFS),51,B,N,16.0,cs,26,5,MEAT,1438793,N,4.0,1.0,cs,2,Food,N,0,
